id,Clube Atacante,Ações Relevantes,Tipo de Ataque,Jogadores no Terço Final,Local da Assistência X,Local da Assistência Y,Local da Finalização X,Local da Finalização Y,Zona de Finalização,Toques na Bola,Resultado,Parte do Corpo,Jogadores na ZV,Direção da Finalização X,Direção da Finalização Y,Desvios,Clube Defensor,Jogadores Protegendo ZV,Jogadores Recompondo
192225666174505728,Adversário,Erro adversário,Ataque Rápido,,,,0.49908713,0.88886955,Zona vermelha,1,Gol,Cabeça,,0.46807789,0.26570187,Defensor,Bordeaux,6.0,
192225753684443392,Adversário,Individual direto,Ataque Rápido,,,,0.50183453,0.8253848,Zona vermelha,3+,Bloqueada,Pé,,,,,Bordeaux,6.0,
192225794612729984,Adversário,Individual indireto,Ataque Rápido,,,,0.53171121,0.81279555,Zona vermelha,1,Certa,Pé,,0.65434073,0.49709912,,Bordeaux,5.0,
192225836029209984,Adversário,Passe funil,Contra Ataque,,0.6368603,0.8417607,0.51869131,0.83057317,Zona vermelha,1,Gol,Pé,,0.04397192,0.1022606,Defensor,Bordeaux,3.0,6.0
192225899513941664,Adversário,Individual indireto; Troca de passes,Ataque Posicional,,0.19837857,0.85760633,0.35627733,0.85741866,Zona amarela,2,Gol,Pé,,0.77095805,0.77561292,Ninguém,Bordeaux,,
192225930824495552,Adversário,Erro adversário,Recuperada no Ataque,,,,0.6111988,0.87862826,Zona vermelha,3+,Certa,Pé,,0.33407892,0.26584738,,Bordeaux,1.0,
192225971553573408,Adversário,Troca de passes; Passe profundidade,Ataque Rápido,,0.49855623,0.72253212,0.46066347,0.84521687,Zona vermelha,2,Certa,Pé,,0.72818839,0.14971018,,Bordeaux,1.0,
192226063108120736,Adversário,Troca de passes,Recuperada no Ataque,,0.58204554,0.71965718,0.35688966,0.8685022,Zona amarela,3+,Certa,Pé,,0.03583268,0.31023473,,Bordeaux,,
192226104053787296,Adversário,Individual indireto; Passe funil,Ataque Rápido,,0.30291098,0.9200898,0.37802289,0.86065476,Zona vermelha,1,Certa,Pé,,0.06415086,0.21008744,,Bordeaux,2.0,
192226148850850528,Adversário,Individual direto,Ataque Posicional,,,,0.33451437,0.79113652,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192226196231662080,Adversário,Individual indireto; Cruzamento profundidade,Ataque Posicional,,0.160942,0.87208438,0.41959519,0.91894132,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,4.0,
192226317082115904,Adversário,Lançamento; Pivô,Ataque Posicional,,,,0.54628073,0.7574381,Zona amarela,1,Fora,Pé,,,,,Bordeaux,,
192226360985338752,Adversário,Individual direto,Ataque Posicional,,,,0.2889277,0.86342138,Zona amarela,3+,Certa,Pé,,0.63387163,0.55251455,,Bordeaux,,
192226395277290048,Adversário,,Ataque Rápido,,,,0.50581411,0.72322774,Zona verde,2,Certa,Pé,,0.97601972,0.10815798,,Bordeaux,,
192226436014700576,Adversário,Troca de passes; Pivô,Ataque Posicional,,0.41014928,0.7863448,0.5075341,0.74256983,Zona verde,2,Gol,Pé,,0.0464272,0.4500127,Ninguém,Bordeaux,,
192226487395167008,Adversário,Erro adversário,Recuperada no Ataque,,,,0.38209339,0.81927002,Zona vermelha,3+,Bloqueada,Pé,,,,,Bordeaux,3.0,
192226509804724448,Adversário,Erro adversário,Recuperada no Ataque,,,,0.64114269,0.91127845,Zona amarela,3+,Gol,Pé,,0.9335181,0.24950805,Ninguém,Bordeaux,,
192226563529988064,Adversário,,Ataque Posicional,,,,0.62434323,0.74214782,Zona verde,3+,Fora,Pé,,,,,Bordeaux,,
192226595023796064,Adversário,Erro adversário; Individual direto,Recuperada no Ataque,,,,0.64368413,0.83778333,Zona amarela,3+,Fora,Pé,,,,,Bordeaux,,
192226619463444000,Adversário,,Ataque Rápido,,,,0.37577675,0.73401326,Zona verde,3+,Fora,Pé,,,,,Bordeaux,,
192226662943436768,Adversário,Pivô; Troca de passes,Ataque Posicional,,0.24176376,0.86031509,0.43400105,0.79284589,Zona amarela,1,Fora,Pé,,,,,Bordeaux,,
192226706950500032,Adversário,Cruzamento simples,Ataque Posicional,,,,0.51770659,0.80656214,Zona vermelha,1,Gol,Pé,,0.14754603,0.19529849,Ninguém,Bordeaux,5.0,
192226747676186464,Adversário,Cruzamento simples,Ataque Rápido,,0.17001039,0.75398245,0.4532024,0.83602597,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,2.0,
192226776251580352,Adversário,Cruzamento simples,Ataque Rápido,,0.91090644,0.88842767,0.5026548,0.89644608,Zona vermelha,1,Fora,Cabeça,,,,,Bordeaux,6.0,
192226812223622080,Adversário,Troca de passes,Ataque Posicional,,0.74558575,0.72952534,0.51681477,0.74376123,Zona verde,2,Bloqueada,Pé,,,,,Bordeaux,,
192226856280016736,Adversário,Pivô,Ataque Rápido,,,,0.42373289,0.75773227,Zona amarela,3+,Certa,Pé,,0.6496077,0.30607382,,Bordeaux,,
192226903319413632,Adversário,,Ataque Posicional,,,,0.42172512,0.73718449,Zona verde,1,Fora,Pé,,,,,Bordeaux,,
192227004306430336,Adversário,Erro adversário; Passe profundidade,Recuperada no Ataque,,0.43550323,0.7387428,0.51321074,0.85718958,Zona vermelha,1,Bloqueada,Pé,,,,,Bordeaux,3.0,
192227044638981536,Adversário,Rebote,Recuperada no Ataque,,,,0.63583606,0.91611355,Zona amarela,1,Gol,Pé,,0.49688977,0.36893271,Ninguém,Bordeaux,,
192227080150954976,Adversário,Passe funil,Ataque Rápido,,0.79669766,0.80139764,0.47523062,0.82451399,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,2.0,
192227389470459488,Adversário,Troca de passes; Passe profundidade,Ataque Rápido,,0.24298724,0.91500156,0.26729994,0.88545974,Zona amarela,1,Certa,Pé,,0.83181752,0.11084886,,Bordeaux,,
192227461292439008,Adversário,Passe profundidade; Passe funil,Ataque Rápido,,0.26610216,0.90268539,0.50415025,0.89597749,Zona vermelha,1,Gol,Pé,,0.02950852,0.71361765,Ninguém,Bordeaux,4.0,
192227508211557760,Adversário,Erro adversário,Recuperada no Ataque,,,,0.32622118,0.82172443,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192227548293423968,Adversário,Passe profundidade; Passe funil,Ataque Posicional,,0.82203579,0.88422454,0.56683483,0.86163057,Zona vermelha,1,Bloqueada,Pé,,,,,Bordeaux,2.0,
192227646366703712,Adversário,Passe profundidade,Ataque Rápido,,0.76087987,0.86407289,0.6484397,0.92716902,Zona amarela,1,Certa,Pé,,0.97461662,0.09603162,,Bordeaux,,
192227693540389344,Adversário,Erro adversário; Individual indireto; Passe profundidade,Recuperada no Ataque,,0.20658875,0.77114801,0.39573037,0.86191928,Zona vermelha,2,Gol,Pé,,0.23459791,0.26575967,Goleiro,Bordeaux,2.0,
192227758320913504,Adversário,Troca de passes; Passe profundidade,Contra Ataque,,0.61778466,0.89331445,0.52018044,0.88025559,Zona vermelha,1,Gol,Pé,,0.44213628,0.14824199,Ninguém,Bordeaux,3.0,4.0
192227816913433792,Adversário,Inversão; Troca de passes,Contra Ataque,,0.71825368,0.74692967,0.35483089,0.8684459,Zona amarela,2,Bloqueada,Pé,,,,,Bordeaux,,5.0
192227865230750400,Adversário,Troca de passes; Passe profundidade; Inversão,Contra Ataque,,,,0.60566606,0.76876563,Zona amarela,3+,Certa,Pé,,0.07214387,0.2884368,,Bordeaux,,6.0
192227941156527456,Adversário,Troca de passes; Passe profundidade,Ataque Posicional,,0.64390076,0.75603631,0.63467701,0.85071669,Zona amarela,2,Gol,Pé,,0.94288505,0.09350757,Ninguém,Bordeaux,,
192227988140030624,Adversário,Passe profundidade; Passe funil,Contra Ataque,,0.35284921,0.86955826,0.48863358,0.86987796,Zona vermelha,1,Bloqueada,Pé,,,,,Bordeaux,4.0,4.0
192228013184695264,Adversário,Rebote,Contra Ataque,,,,0.52628559,0.87112692,Zona vermelha,1,Gol,Pé,,0.1197408,0.62347353,Ninguém,Bordeaux,4.0,4.0
192228086990984384,Adversário,Troca de passes; Passe profundidade; Passe funil,Ataque Posicional,,0.7927414,0.85008372,0.51035344,0.82156805,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,2.0,
192228116655746880,Adversário,Erro adversário; Troca de passes,Recuperada no Ataque,,0.37914873,0.8151355,0.52046941,0.75917195,Zona amarela,1,Fora,Pé,,,,,Bordeaux,,
192228160555004192,Adversário,Erro adversário,Recuperada no Ataque,,,,0.52670422,0.78702035,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192228177869579712,Adversário,Rebote,Recuperada no Ataque,,,,0.63769954,0.81287614,Zona amarela,2,Fora,Pé,,,,,Bordeaux,,
192228211643136320,Adversário,,Ataque Rápido,,,,0.30147996,0.73811694,Zona verde,2,Fora,Pé,,,,,Bordeaux,,
192228232961730976,Adversário,Erro adversário; Individual direto,Recuperada no Ataque,,,,0.42404954,0.86072511,Zona vermelha,3+,Gol,Pé,,0.80316019,0.14644486,Ninguém,Bordeaux,4.0,
192228301624733760,Adversário,Individual direto,Ataque Rápido,,,,0.6927171,0.80569478,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192228366729444352,Adversário,Troca de passes; Individual direto; Individual indireto,Ataque Posicional,,0.31410969,0.81799436,0.50852237,0.8426061,Zona vermelha,2,Certa,Pé,,0.54710559,0.54981794,,Bordeaux,5.0,
192228415697086656,Adversário,Rebote,Ataque Posicional,,,,0.60957725,0.86674109,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,6.0,
192228449053536928,Adversário,Lançamento,Ataque Rápido,,0.11858619,0.525046,0.38327774,0.84511693,Zona vermelha,2,Certa,Pé,,0.75886792,0.26475505,,Bordeaux,2.0,
192228515650904288,Adversário,Troca de passes,Ataque Posicional,,0.21510845,0.87486018,0.3824721,0.79975333,Zona amarela,2,Certa,Pé,,0.77224997,0.10442068,,Bordeaux,,
192228563664829056,Adversário,Passe profundidade; Passe funil; Individual direto,Recuperada no Ataque,,0.6989199,0.85916108,0.46610886,0.82745919,Zona vermelha,3+,Bloqueada,Pé,,,,,Bordeaux,5.0,
192228674705510080,Adversário,Individual direto,Ataque Rápido,,,,0.46475848,0.7580639,Zona amarela,3+,Certa,Pé,,0.59154467,0.17169707,,Bordeaux,,
192228708718314752,Adversário,Passe profundidade; Troca de passes,Ataque Rápido,,0.79089807,0.84136444,0.55640223,0.80095449,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192228761360828352,Adversário,Individual direto,Ataque Rápido,,,,0.3546613,0.77831732,Zona amarela,3+,Fora,Pé,,,,,Bordeaux,,
192228797488361760,Adversário,,Ataque Posicional,,,,0.52493996,0.72326016,Zona verde,2,Fora,Pé,,,,,Bordeaux,,
192228835546906368,Adversário,Troca de passes,Ataque Posicional,,0.30580108,0.62483456,0.50927939,0.73373729,Zona verde,2,Gol,Pé,,0.94740405,0.26779678,Ninguém,Bordeaux,,
192233284883938432,Adversário,Troca de passes,Ataque Posicional,,0.38622556,0.72694165,0.53053082,0.75952246,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192233318862750528,Adversário,,Recuperada no Ataque,,,,0.71174254,0.76726173,Zona amarela,3+,Fora,Pé,,,,,Bordeaux,,
192233353674448992,Adversário,Passe profundidade; Passe funil,Contra Ataque,,0.198477,0.84205646,0.50295642,0.83105133,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,2.0,6.0
192233417962878880,Adversário,Troca de passes,Recuperada no Ataque,,0.76707832,0.78735552,0.57364957,0.83713532,Zona vermelha,3+,Gol,Pé,,0.10824563,0.08613543,Ninguém,Bordeaux,4.0,
192233467973395488,Adversário,Troca de passes; Pivô; Individual direto,Ataque Posicional,,0.74250313,0.67797066,0.57405081,0.79345672,Zona amarela,3+,Certa,Pé,,0.18909588,0.0964579,,Bordeaux,,
192233511246564768,Adversário,Lançamento,Ataque Rápido,,0.19392106,0.4665909,0.35550015,0.83665891,Zona amarela,1,Fora,Pé,,,,,Bordeaux,,
192233550032270592,Adversário,,Ataque Rápido,,,,0.63696822,0.69242706,Zona verde,2,Fora,Pé,,,,,Bordeaux,,
192233588562547680,Adversário,Inversão,Ataque Posicional,,0.82129933,0.56511451,0.31579015,0.90710489,Zona amarela,2,Fora,Pé,,,,,Bordeaux,,
192233644147365984,Adversário,,Ataque Posicional,,,,0.41090076,0.68128867,Zona verde,3+,Fora,Pé,,,,,Bordeaux,,
192233685720912224,Adversário,Troca de passes; Pivô,Ataque Posicional,,0.62282643,0.76123823,0.48482161,0.73541797,Zona verde,2,Bloqueada,Pé,,,,,Bordeaux,,
192233744224113024,Adversário,Troca de passes; Pivô,Ataque Posicional,,0.4377387,0.75609768,0.42192159,0.74270989,Zona verde,2,Fora,Pé,,,,,Bordeaux,,
192233795028516032,Adversário,Cruzamento simples; Pivô,Ataque Posicional,,0.47532668,0.84585578,0.52320179,0.78169843,Zona amarela,1,Certa,Pé,,0.47970405,0.12311212,,Bordeaux,,
192233841839910240,Adversário,Troca de passes,Ataque Rápido,,0.29147626,0.67755407,0.51375152,0.77554642,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192233882173202880,Adversário,Passe profundidade,Recuperada no Ataque,,0.52679277,0.70162514,0.71185402,0.86260095,Zona amarela,3+,Fora,Pé,,,,,Bordeaux,,
192233937463608672,Adversário,Passe funil,Recuperada no Ataque,,0.27457917,0.92799417,0.40966265,0.90855916,Zona vermelha,1,Fora,Cabeça,,,,,Bordeaux,4.0,
192233981610259392,Adversário,Troca de passes,Ataque Rápido,,0.21195823,0.82365188,0.34774695,0.81648397,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192234014635185888,Adversário,Troca de passes; Passe profundidade,Ataque Rápido,,0.4087317,0.71289683,0.43004993,0.83266629,Zona vermelha,2,Certa,Pé,,0.78812308,0.11141696,,Bordeaux,1.0,
192234072626600608,Adversário,Lançamento; Erro adversário,Ataque Posicional,,0.41081577,0.5103463,0.63442401,0.93360232,Zona amarela,1,Trave,Pé,,,,,Bordeaux,,
192234135617669312,Adversário,Troca de passes,Ataque Posicional,,0.44294413,0.71862826,0.3375373,0.79300316,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192234178743025056,Adversário,,Ataque Posicional,,,,0.4734794,0.73062103,Zona verde,1,Gol,Pé,,0.04548649,0.25077356,Ninguém,Bordeaux,,
192234223544353536,Adversário,Troca de passes,Ataque Posicional,,0.17105322,0.87427237,0.34947643,0.84780361,Zona amarela,2,Fora,Pé,,,,,Bordeaux,,
192234274944997504,Adversário,Lançamento; Passe funil,Ataque Posicional,,0.27171673,0.8470493,0.43194149,0.84203285,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,5.0,
192234340476499264,Adversário,Troca de passes,Ataque Posicional,,0.24075928,0.77206363,0.39168241,0.74467648,Zona verde,2,Fora,Pé,,,,,Bordeaux,,
192234398331714880,Adversário,Troca de passes,Ataque Posicional,,0.72759563,0.70347694,0.53670199,0.73798538,Zona verde,2,Certa,Pé,,0.42882662,0.14879205,,Bordeaux,,
192234448062392896,Adversário,Pivô; Troca de passes,Ataque Posicional,,0.48727529,0.76242715,0.38359003,0.77336287,Zona amarela,2,Bloqueada,Pé,,,,,Bordeaux,,
192234514061292544,Adversário,Troca de passes; Passe profundidade,Ataque Rápido,,0.56560661,0.76147575,0.52750828,0.82697619,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,2.0,
192234552121373728,Adversário,Passe profundidade; Individual indireto; Passe funil,Ataque Rápido,,0.70447834,0.92090701,0.5496792,0.8946376,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,5.0,
192234617010496672,Adversário,,Ataque Posicional,,,,0.44234524,0.77023313,Zona amarela,1,Fora,Pé,,,,,Bordeaux,,
192234640513905216,Adversário,Troca de passes,Ataque Rápido,,0.26624368,0.61383928,0.34597399,0.82817648,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192234729549665408,Adversário,Cruzamento profundidade,Ataque Posicional,,0.86396822,0.67187654,0.59191404,0.85055836,Zona vermelha,1,Gol,Cabeça,,0.73701007,0.15690607,Ninguém,Bordeaux,4.0,
192234786060230816,Adversário,Troca de passes,Ataque Rápido,,0.26078327,0.76408764,0.47017896,0.75124435,Zona amarela,2,Bloqueada,Pé,,,,,Bordeaux,,
192234834806513728,Adversário,Troca de passes; Passe profundidade; Individual direto,Contra Ataque,,,,0.65070087,0.76633716,Zona amarela,3+,Fora,Pé,,,,,Bordeaux,,6.0
192234871567634432,Adversário,Pivô,Ataque Rápido,,0.42729858,0.87676919,0.32615714,0.88990933,Zona amarela,1,Bloqueada,Pé,,,,,Bordeaux,,
192234913231327296,Adversário,Rebote,Ataque Rápido,,,,0.49070974,0.84056125,Zona vermelha,1,Bloqueada,Pé,,,,,Bordeaux,6.0,
192235223867320512,Adversário,Passe profundidade; Cruzamento profundidade,Ataque Posicional,,0.21905245,0.89398991,0.43792687,0.90986588,Zona vermelha,1,Gol,Outra,,0.78508877,0.69860982,Ninguém,Bordeaux,4.0,
192235310988969472,Adversário,Passe profundidade; Passe funil; Troca de passes,Ataque Posicional,,0.67602042,0.94334749,0.43286691,0.88702079,Zona vermelha,1,Gol,Pé,,0.18652065,0.11084558,Ninguém,Bordeaux,5.0,
192235367212360608,Adversário,Passe funil,Ataque Rápido,,0.18136248,0.86113543,0.46404178,0.84243908,Zona vermelha,1,Bloqueada,Pé,,,,,Bordeaux,4.0,
192235446803178656,Adversário,Passe funil,Ataque Rápido,,0.82293947,0.88373403,0.60417139,0.86467931,Zona vermelha,1,Gol,Cabeça,,0.12397452,0.59363002,Ninguém,Bordeaux,3.0,
192235486797464096,Adversário,Pivô; Erro adversário; Passe funil,Ataque Rápido,,0.28948549,0.8650578,0.43131255,0.86492627,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,3.0,
192235529214845600,Adversário,Passe profundidade; Individual direto,Ataque Rápido,,0.57291666,0.7191043,0.54775602,0.83683326,Zona vermelha,3+,Fora,Pé,,,,,Bordeaux,3.0,
192235575399196096,Adversário,Individual indireto; Passe funil,Ataque Rápido,,0.77359776,0.91619862,0.55991178,0.88288633,Zona vermelha,1,Bloqueada,Pé,,,,,Bordeaux,2.0,
192235616068212032,Adversário,Rebote,Ataque Rápido,,,,0.61658015,0.83671106,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,4.0,
192235692016485120,Adversário,Cruzamento pé contrário,Ataque Posicional,,0.1292295,0.75534573,0.53782902,0.89658534,Zona vermelha,1,Fora,Cabeça,,,,,Bordeaux,4.0,
192235724476418688,Adversário,Troca de passes,Ataque Rápido,,,,0.67019871,0.8010786,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192235764411118080,Adversário,Troca de passes; Passe profundidade,Ataque Posicional,,0.69470155,0.73761922,0.61752889,0.86279558,Zona vermelha,1,Certa,Pé,,0.39674686,0.14154923,,Bordeaux,3.0,
192235818695378656,Adversário,Troca de passes; Passe profundidade; Cruzamento profundidade; Erro adversário,Ataque Posicional,,,,0.4437391,0.88503109,Zona vermelha,1,Gol,Pé,,0.58072061,0.09415559,Ninguém,Bordeaux,3.0,
192235896416163648,Adversário,Pivô; Passe funil,Ataque Rápido,,0.319359,0.84312699,0.55850764,0.84560509,Zona vermelha,2,Fora,Pé,,,,,Bordeaux,3.0,
192235939852403424,Adversário,,Recuperada no Ataque,,,,0.25049653,0.64179589,Zona verde,2,Fora,Pé,,,,,Bordeaux,,
192235978122082656,Adversário,Troca de passes; Passe profundidade,Ataque Rápido,,0.35437589,0.72772615,0.37928867,0.84987728,Zona vermelha,1,Gol,Pé,,0.06790425,0.09678868,Ninguém,Bordeaux,2.0,
192236018954549056,Adversário,,Ataque Rápido,,,,0.28639377,0.71870696,Zona verde,2,Fora,Pé,,,,,Bordeaux,,
192236053320872928,Adversário,Pivô; Individual direto,Ataque Rápido,,,,0.44050072,0.84303593,Zona vermelha,3+,Certa,Pé,,0.74819238,0.65543613,,Bordeaux,4.0,
192236106302014528,Adversário,,Ataque Posicional,,,,0.58690191,0.7361042,Zona verde,1,Fora,Pé,,,,,Bordeaux,,
192236160959373920,Adversário,Pivô; Passe funil; Individual direto,Ataque Posicional,,0.1658968,0.81564521,0.4749373,0.83090614,Zona vermelha,3+,Fora,Pé,,,,,Bordeaux,3.0,
192236212525490368,Adversário,Individual direto,Ataque Posicional,,,,0.28944912,0.73893995,Zona verde,3+,Certa,Pé,,0.04209723,0.14063744,,Bordeaux,,
192236253785131648,Adversário,,Ataque Posicional,,,,0.63402949,0.71477832,Zona verde,3+,Certa,Pé,,0.24706899,0.33259995,,Bordeaux,,
192236296672600672,Adversário,Individual indireto; Individual direto; Pivô; Inversão,Ataque Rápido,,,,0.55256456,0.78210242,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192236344287830016,Adversário,,Ataque Rápido,,,,0.42804611,0.72258983,Zona verde,3+,Fora,Pé,,,,,Bordeaux,,
192236374784522720,Adversário,Cruzamento simples,Ataque Posicional,,0.91843866,0.82050094,0.39787414,0.87550983,Zona vermelha,1,Certa,Cabeça,,0.42800239,0.83970269,,Bordeaux,5.0,
192236431938273152,Adversário,,Ataque Posicional,,,,0.62381786,0.73596227,Zona verde,2,Bloqueada,Pé,,,,,Bordeaux,,
192236524520143808,Adversário,Rebote,Ataque Posicional,,,,0.50087749,0.8830427,Zona vermelha,1,Gol,Pé,,0.13158961,0.30392009,Ninguém,Bordeaux,4.0,
192236471510785760,Adversário,Cruzamento profundidade,Ataque Posicional,,0.17131531,0.70666034,0.58049593,0.88158554,Zona vermelha,1,Bloqueada,Cabeça,,,,,Bordeaux,3.0,
192236577772275136,Adversário,Individual indireto; Passe funil,Ataque Posicional,,0.26883295,0.90561027,0.41544958,0.84311966,Zona vermelha,1,Bloqueada,Pé,,,,,Bordeaux,4.0,
192236617929004064,Adversário,Troca de passes,Contra Ataque,,0.72066704,0.76602845,0.67811359,0.73875125,Zona verde,2,Bloqueada,Pé,,,,,Bordeaux,,6.0
192236679645092960,Adversário,Cruzamento simples,Ataque Rápido,,0.86894595,0.79642446,0.61094383,0.87574832,Zona vermelha,1,Gol,Cabeça,,0.10347209,0.28267263,Ninguém,Bordeaux,4.0,
192236724037977856,Adversário,Erro adversário,Recuperada no Ataque,,,,0.63768413,0.76683656,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192237042463964512,Adversário,,Ataque Rápido,,,,0.69473871,0.71801775,Zona verde,3+,Certa,Pé,,0.48757568,0.43417035,,Bordeaux,,
192237090902006496,Adversário,,Ataque Rápido,,,,0.39015691,0.69197201,Zona verde,2,Fora,Pé,,,,,Bordeaux,,
192237163909308832,Adversário,Inversão; Individual direto,Ataque Posicional,,0.79872678,0.75357026,0.39838764,0.84710657,Zona vermelha,3+,Gol,Pé,,0.04095944,0.46105082,Ninguém,Bordeaux,5.0,
192237223673660704,Adversário,Troca de passes; Passe profundidade; Individual indireto,Ataque Rápido,,0.39982736,0.93512535,0.35122488,0.92562248,Zona amarela,1,Certa,Pé,,0.14083733,0.12286476,,Bordeaux,,
192237300028909760,Adversário,Troca de passes; Pivô,Ataque Posicional,,0.44494281,0.8399757,0.48467811,0.82444228,Zona vermelha,1,Gol,Pé,,0.08692817,0.13269905,Ninguém,Bordeaux,5.0,
192237373225977664,Adversário,Lançamento,Ataque Posicional,,0.60342505,0.36665742,0.59707085,0.83200621,Zona vermelha,3+,Fora,Pé,,,,,Bordeaux,3.0,
192237420985294912,Adversário,Troca de passes; Passe profundidade; Individual direto,Ataque Posicional,,,,0.34368199,0.86201034,Zona amarela,3+,Bloqueada,Pé,,,,,Bordeaux,,
192237474635972992,Adversário,Individual direto,Ataque Posicional,,,,0.31288503,0.91166728,Zona amarela,3+,Certa,Pé,,0.10609243,0.26280196,,Bordeaux,,
192237531871768480,Adversário,Passe profundidade; Troca de passes,Ataque Posicional,,0.48558614,0.82824803,0.58097425,0.8883358,Zona vermelha,1,Gol,Pé,,0.4791855,0.09332312,Ninguém,Bordeaux,2.0,
192237686645717184,Adversário,,Ataque Posicional,,,,0.48516434,0.67136267,Zona verde,3+,Certa,Pé,,0.62824083,0.36402806,,Bordeaux,,
192237738583666496,Adversário,Lançamento,Ataque Posicional,,0.70678023,0.64734844,0.39023518,0.85810508,Zona vermelha,1,Certa,Cabeça,,0.83731588,0.3660623,,Bordeaux,2.0,
192237788415596064,Adversário,Troca de passes; Passe profundidade,Contra Ataque,,0.6033701,0.60210466,0.35775697,0.8507765,Zona amarela,2,Certa,Pé,,0.77113933,0.12825409,,Bordeaux,,6.0
192237827910772864,Adversário,Individual indireto; Troca de passes,Contra Ataque,,,,0.27195194,0.85424137,Zona amarela,3+,Certa,Pé,,0.27311115,0.17323884,,Bordeaux,,5.0
192237879939038048,Adversário,Inversão; Cruzamento profundidade,Ataque Posicional,,0.18355606,0.89096337,0.43242535,0.91265558,Zona vermelha,1,Certa,Pé,,0.28718815,0.1606442,,Bordeaux,4.0,
192237946502759968,Adversário,Pivô; Passe profundidade,Ataque Posicional,,0.57324319,0.72950385,0.66246092,0.87255768,Zona amarela,1,Certa,Pé,,0.3432962,0.11496203,,Bordeaux,,
192237980989505728,Adversário,Individual direto,Ataque Posicional,,,,0.62204727,0.76438281,Zona amarela,3+,Fora,Pé,,,,,Bordeaux,,
192238024778197056,Adversário,Individual indireto; Troca de passes,Ataque Posicional,,0.78436836,0.90734303,0.72143434,0.82704094,Zona amarela,2,Gol,Pé,,0.12291932,0.45226418,Ninguém,Bordeaux,,
192238076177752928,Adversário,Individual direto,Recuperada no Ataque,,,,0.61213411,0.81354492,Zona vermelha,3+,Fora,Pé,,,,,Bordeaux,4.0,
192238104933526912,Adversário,,Contra Ataque,,,,0.57700851,0.7216306,Zona verde,3+,Fora,Pé,,,,,Bordeaux,,4.0
192238127607453536,Adversário,Erro adversário,Recuperada no Ataque,,0.51103614,0.61784352,0.34080453,0.79228513,Zona amarela,2,Certa,Pé,,0.35979329,0.1405858,,Bordeaux,,
192238182518744832,Adversário,Passe profundidade; Cruzamento profundidade,Contra Ataque,,0.70756057,0.83068613,0.43415878,0.88320736,Zona vermelha,1,Trave,Pé,,,,,Bordeaux,2.0,4.0
192238264454435808,Adversário,Rebote,Contra Ataque,,,,0.57301154,0.92495475,Zona vermelha,1,Fora,Cabeça,,,,,Bordeaux,3.0,4.0
192238291503306848,Adversário,,Recuperada no Ataque,,,,0.44424154,0.7283517,Zona verde,3+,Bloqueada,Pé,,,,,Bordeaux,,
192238320471069728,Adversário,Passe funil,Contra Ataque,,,,0.39844733,0.92537548,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,4.0,6.0
192238375152413984,Adversário,Passe profundidade,Ataque Rápido,,0.63605466,0.74903036,0.63619776,0.91635371,Zona amarela,1,Bloqueada,Pé,,,,,Bordeaux,,
192238404966812768,Adversário,Rebote,Ataque Rápido,,,,0.38448145,0.8729509,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,4.0,
192238515830338464,Adversário,,Ataque Posicional,,,,0.56726453,0.72248386,Zona verde,2,Bloqueada,Pé,,,,,Bordeaux,,
192238851224606656,Adversário,Passe funil,Ataque Posicional,,0.11832252,0.92226814,0.39711198,0.8737208,Zona vermelha,1,Fora,Pé,,,,,Bordeaux,6.0,
192238886008806656,Adversário,Troca de passes,Contra Ataque,,0.35121342,0.74088809,0.62507851,0.76993554,Zona amarela,2,Fora,Pé,,,,,Bordeaux,,5.0
192238920442651328,Adversário,Individual direto,Recuperada no Ataque,,,,0.63613135,0.83451871,Zona amarela,3+,Fora,Pé,,,,,Bordeaux,,
